1, 명량, 김한민, ['최민식', '류승룡', '조진웅'], ['김명곤', '진구', '이정현', '권율', '노민우', '김태훈', '이승준', '오타니 료헤이', '박보검', '김원해', '이해영', '장준녕', '김길동', '김강일', '강태영', '김민석', '박노식', '최덕문', '조복래', '문영동']
2, 신과함께-죄와 벌, 김용화, ['하정우', '차태현', '주지훈', '김향기', '마동석'], ['김동욱', '도경수', '오달수', '임원희', '장광', '정해균', '김수안']
3, 국제시장, 윤제균, ['황정민', '김윤진', '오달수', '정진영'], ['장영남', '라미란', '김슬기', '정영기', '맹세창', '박재우', '김재철']
4, 베테랑, 류승완, ['황정민', '유아인', '유해진', '오달수'], ['장윤주', '김시후', '오대환', '정웅인', '정만식', '송영창', '진경', '유인영', '박소담', '이동휘', '배성우', '천호진']
5, 7번방의 선물, 이환경, ['류승룡', '박신혜', '갈소원', '오달수', '박원상', '김정태', '정만식', '김기천'], ['조덕현 )', '조재윤', '박길수']
6, 암살, 최동훈, ['전지현', '이정재', '하정우'], ['오달수', '조진웅', '이경영', '최덕문', '김의성', '박병은', '김홍파', '진경', '김인우', '심희섭']
7, 택시운전사, 장훈, ['송강호', '토마스 크레취만)', '류준열'], ['유해진', '박혁권', '최귀화', '이정은']
8, 부산행, 연상호, ['공유', '정유미', '마동석'], ['최우식', '안소희', '김의성', '김수안']
9, 변호인, 양우석, ['송강호', '김영애', '오달수', '곽도원', '임시완'], ['송영창', '정원중', '조민기', '이항나', '이성민', '차광수', '한기중', '심희섭', '김동현', '조완기', '차은재', '류수영)', '박수영)']
10, 검사외전, 이일형, ['황정민', '강동원'], ['이성민', '박성웅', '김응수', '신소율', '주진모', '김원해', '김홍파', '김병옥', '박종환', '전배수', '박지환', '손종학', '김종수', '한재영', '박지환', '이석준', '이선주']
11, 관상, 한재림, ['송강호', '이정재', '백윤식', '조정석', '이종석', '김혜수'], ['이도엽', '김의성']
12, 설국열차, 봉준호, ['크리스 에반스', '송강호', '에드 해리스', '존 허트', '틸다 스윈튼', '제이미 벨', '옥타비아 스펜서', '이완 브렘너', '고아성', '알리슨 필'], ['허찬']
13, 수상한 그녀, 황동혁, ['심은경', '나문희', '박인환', '성동일', '이진욱'], ['김현숙', '황정민', '김슬기', '박형우', '진영', '김동희', '한지은']
14, 해적: 바다로 간 산적, 이석훈, ['김남길', '손예진', '신정근'], ['유해진', '이경영', '오달수', '김태우', '박철민', '김원해', '조달환', '조희봉', '정성화', '최진리', '이이경', '권성영', '김재학', '김한준', '안내상', '이대연']
15, 공조, 김성훈, ['현빈', '유해진', '김주혁', '장영남', '이해영', '윤아', '이동휘'], ['박형수', '서은지', '신유철', '이재남']
16, 히말라야, 이석훈, ['황정민', '정우'], ['조성하', '김인권', '라미란', '김원해', '이해영', '전배수', '정유미', '유선']
17, 밀정, 김지운, ['송강호', '공유', '한지민'], ['츠루미 신고', '엄태구', '신성록', '서영주', '정유안', '이수광']
18, 1987, 장준환, ['김윤석', '하정우', '유해진', '김태리'], ['박희순', '이희준']
19, 베를린, 류승완, ['하정우', '한석규', '류승범', '전지현'], ['이경영', '최무성', '곽도원', '김서형', '백승익']
20, 마스터, 조의석, ['이병헌', '강동원', '김우빈'], ['엄지원', '오달수', '진경', '김정우']
21, 터널, 김성훈, ['하정우', '배두나', '오달수'], ['김종수']
22, 내부자들, 우민호, ['이병헌', '조승우', '백윤식'], ['이경영', '김홍파', '배성우', '조재윤', '김대명', '조우진', '이엘', '정만식', '김병옥', '김의성', '박진우', '남일우']
23, 인천상륙작전, 이재한, ['이정재', '이범수', '리암 니슨'], ['진세연', '정준호', '박철민', '김병옥', '이창세', '박정원', '션 리차드', '김희진']
24, 럭키, 이계벽, ['유해진', '이준', '조윤희', '임지연'], ['전혜빈', '이동휘']
25, 은밀하게 위대하게, 장철수, ['김수현', '박기웅', '이현우', '손현주', '신정근'], ['박혜숙', '김성균', '고창석', '장광', '홍경인', '이채영', '박은빈', '최우식', '이연경', '조영진']
26, 곡성, 나홍진, ['곽도원', '황정민', '쿠니무라 준', '천우희', '김환희', '전배수'], ['허진', '장소연', '김도윤', '손강국']
27, 범죄도시, 강윤성, ['마동석', '윤계상', '조재윤', '최귀화'], ['유지연', '진선규']
28, 군함도, 류승완, ['황정민', '소지섭', '송중기', '이정현', '김수안'], ['이경영']
29, 사도, 이준익, ['송강호', '유아인', '문근영'], ['전혜진', '김해숙', '박원상', '진지희', '박소담', '서예지', '김민규', '이대연', '최덕문', '정석용', '최민철', '조승연']
30, 연평해전, 김학순, ['김무열', '진구', '이현우', '이완'], ['이청아', '천민희', '이한종', '송재호', '박정학', '이철민']
31, 청년경찰, 김주환, ['박서준', '강하늘', '성동일', '박하선'], ['김규백', '정다은', '이하준', '이현일', '임대현', '박재홍', '박정훈', '장석진', '서은지', '서정우', '서지원', '신정화', '조윤주', '우상기', '이강재', '이다영', '최광원', '최지민', '이도현', '이상민', '이세희', '이수진', '한재욱', '이승희', '이은비', '이재웅', '이정수', '이주원']
32, 숨바꼭질, 허정, ['손현주', '문정희', '전미선'], ['김수안', '김원해', '노수산나', '정준원']
33, 덕혜옹주, 허진호, ['손예진', '박해일'], ['윤제문', '라미란', '정상훈', '박수영', '김소현', '박주미', '안내상', '김재욱', '김인우']
34, 더 테러 라이브, 김병우, ['하정우', '이경영', '전혜진', '이다윗'], ['김홍파', '김대명', '최진호', '김소진']
35, 감시자들, 조의석, ['설경구', '정우성', '한효주', '진경', '이준호'], ['임달화', '손민석', '김대진', '이태형', '강신하', '이동휘', '이화정', '김진곤', '김지훈', '신성일', '변요한', '정우근', '장원형', '김병옥']
36, 검은 사제들, 장재현, ['김윤석', '강동원'], ['박소담', '김병옥', '김의성', '이호재', '남일우', '손종학', '조수향']
37, 더 킹, 한재림, ['조인성', '정우성', '배성우', '류준열', '김의성', '이석호'], ['김민재', '정성모', '정은채', '김소진', '황승언', '이주연', '박정민']
38, 님아, 그 강을 건너지 마오, 진모영, ['조병만', '강계열'], ['한경수']
39, 군도: 민란의 시대, 윤종빈, ['하정우', '강동원', '조진웅', '마동석', '정만식', '김성균', '김재영', '주진모', '이경영'], ['이성민', '윤지혜', '노남석 대역)', '송영창', '이경영', '김병옥']
40, 신세계, 박훈정, ['이정재', '최민식', '황정민'], ['박성웅', '송지효', '정영기', '김홍파', '장광', '김윤성', '최일화']
